method,class,feature,real_median,method_median,median_delta,robust_z_delta,relative_delta,hist_overlap
llm,sharp,ch0_band0_frac,0.0094587127,0.013402423,0.0039437105,0.597256,0.416939,0.378431
llm,sharp,ch0_band1_frac,0.97426122,0.96523663,-0.0090245929,-0.976313,-0.009263,0.194118
llm,sharp,ch0_band2_frac,0.0051635296,0.008088185,0.0029246554,0.533374,0.566406,0.254902
llm,sharp,ch0_band3_frac,0.0035149843,0.0044333316,0.00091834732,0.987342,0.261266,0.452941
llm,sharp,ch0_band4_frac,0.0034139219,0.0039272632,0.0005133413,0.451250,0.150367,0.359804
llm,sharp,ch0_band5_frac,0.0035732116,0.0041161484,0.00054293687,0.503019,0.151946,0.273529
llm,sharp,ch0_crest,2.0371173,1.9615866,-0.075530689,-0.459938,-0.037077,0.282353
llm,sharp,ch0_kurtosis,1.6314928,1.6098515,-0.021641353,-0.357867,-0.013265,0.595098
llm,sharp,ch0_rms,1.094638,1.0094567,-0.085181306,-0.207869,-0.077817,0.086275
llm,sharp,ch0_skewness,-0.015809661,-0.0160602,-0.00025053914,-0.013046,-0.015847,0.481373
llm,sharp,ch0_tooth_rms_cv,0.4208966,0.42069381,-0.00020278454,-0.007719,-0.000482,0.441176
llm,sharp,ch0_tpf_amp_ratio,0.0038090365,0.0044047384,0.00059570188,0.421063,0.156392,0.525490
llm,sharp,ch1_band0_frac,0.79873941,0.83737134,0.038631932,0.178583,0.048366,0.178431
llm,sharp,ch1_band1_frac,0.084574874,0.076213807,-0.0083610667,-0.080456,-0.098860,0.182353
llm,sharp,ch1_band2_frac,0.092882792,0.083488926,-0.0093938661,-0.160516,-0.101137,0.182353
llm,sharp,ch1_band3_frac,0.00022422419,0.0017932094,0.0015689852,8.889936,6.997395,0.931373
llm,sharp,ch1_band4_frac,0.00012508713,0.00090578323,0.0007806961,4.994403,6.241218,0.937255
llm,sharp,ch1_band5_frac,9.4011587e-05,0.00059679583,0.00050278424,4.074530,5.348109,0.205882
llm,sharp,ch1_crest,1.0581414,1.0596435,0.0015020673,0.049746,0.001420,0.625490
llm,sharp,ch1_kurtosis,2.210076,2.2596979,0.049621941,0.144616,0.022453,0.581373
llm,sharp,ch1_rms,4.2847664,4.2769001,-0.0078662571,-0.004710,-0.001836,0.060784
llm,sharp,ch1_skewness,-0.021740965,-0.14223607,-0.12049511,-0.706028,-5.542307,0.282353
llm,sharp,ch1_tooth_rms_cv,0.02585174,0.026741594,0.00088985402,0.078457,0.034421,0.280392
llm,sharp,ch1_tpf_amp_ratio,0.00088323457,0.002300302,0.0014170674,2.517520,1.604407,0.399020
llm,sharp,ch2_band0_frac,0.0093511957,0.012776955,0.003425759,0.261789,0.366344,0.770588
llm,sharp,ch2_band1_frac,0.20806202,0.27705535,0.068993331,0.294348,0.331600,0.068627
llm,sharp,ch2_band2_frac,0.20609336,0.31661815,0.11052479,0.385426,0.536285,0.029412
llm,sharp,ch2_band3_frac,0.17112238,0.21547535,0.044352975,0.431847,0.259189,0.213725
llm,sharp,ch2_band4_frac,0.1214044,0.15758725,0.036182851,0.339949,0.298036,0.153922
llm,sharp,ch2_band5_frac,0.011331321,0.014618499,0.0032871783,0.401083,0.290097,0.468627
llm,sharp,ch2_crest,1.4802864,1.3881025,-0.092183903,-0.355624,-0.062274,0.436275
llm,sharp,ch2_kurtosis,2.6754214,2.4167553,-0.2586661,-0.260500,-0.096682,0.943137
llm,sharp,ch2_rms,0.94335809,0.93541839,-0.0079396993,-0.023045,-0.008416,0.092157
llm,sharp,ch2_skewness,-0.19896918,-0.5522752,-0.35330603,-0.603879,-1.775682,0.302941
llm,sharp,ch2_tooth_rms_cv,0.16432203,0.16502855,0.00070652206,0.005986,0.004300,0.241176
llm,sharp,ch2_tpf_amp_ratio,0.099447236,0.11505532,0.015608086,0.295338,0.156948,0.339216
llm,sharp,ch3_band0_frac,0.28610928,0.32434662,0.038237338,0.186592,0.133646,0.249020
llm,sharp,ch3_band1_frac,0.16448148,0.15700602,-0.0074754652,-0.095539,-0.045449,0.369608
llm,sharp,ch3_band2_frac,0.16178827,0.19205721,0.030268948,0.474789,0.187090,0.307843
llm,sharp,ch3_band3_frac,0.13910493,0.14595224,0.0068473109,0.128685,0.049224,0.341176
llm,sharp,ch3_band4_frac,0.088849227,0.085101448,-0.0037477784,-0.136507,-0.042181,0.521569
llm,sharp,ch3_band5_frac,0.098445368,0.10466354,0.0062181728,0.134994,0.063164,0.357843
llm,sharp,ch3_crest,1.1776664,1.1631833,-0.014483115,-0.272679,-0.012298,0.754902
llm,sharp,ch3_kurtosis,3.8497455,3.5932268,-0.25651874,-0.289863,-0.066633,0.901961
llm,sharp,ch3_rms,0.30210757,0.30189346,-0.000214107,-0.011161,-0.000709,0.168627
llm,sharp,ch3_skewness,0.66597055,0.69338701,0.027416456,0.075452,0.041168,0.677451
llm,sharp,ch3_tooth_rms_cv,0.035598482,0.032704121,-0.0028943609,-0.424594,-0.081306,0.582353
llm,sharp,ch3_tpf_amp_ratio,0.032344303,0.034617412,0.0022731091,0.175461,0.070279,0.619608
llm,sharp,ch4_band0_frac,0.043292554,0.048764685,0.0054721315,0.176717,0.126399,0.395098
llm,sharp,ch4_band1_frac,0.27473686,0.3406299,0.065893035,0.403408,0.239841,0.301961
llm,sharp,ch4_band2_frac,0.24504653,0.26118834,0.016141812,0.129339,0.065872,0.295098
llm,sharp,ch4_band3_frac,0.14874611,0.17436236,0.025616249,0.480441,0.172215,0.286275
llm,sharp,ch4_band4_frac,0.096929198,0.10062176,0.0036925616,0.057674,0.038095,0.226471
llm,sharp,ch4_band5_frac,0.067408092,0.072246367,0.0048382749,0.102637,0.071776,0.470588
llm,sharp,ch4_crest,1.4050384,1.3746712,-0.030367261,-0.166500,-0.021613,0.209804
llm,sharp,ch4_kurtosis,3.2329399,3.368703,0.13576315,0.217356,0.041994,0.843137
llm,sharp,ch4_rms,0.15004914,0.14984227,-0.00020686565,-0.005557,-0.001379,0.062745
llm,sharp,ch4_skewness,0.44215962,0.38065699,-0.061502632,-0.181089,-0.139096,0.653922
llm,sharp,ch4_tooth_rms_cv,0.084090059,0.084645316,0.00055525714,0.013649,0.006603,0.337255
llm,sharp,ch4_tpf_amp_ratio,0.060780213,0.046044494,-0.014735719,-0.368338,-0.242443,0.452941
llm,sharp,ch5_band0_frac,0.03111954,0.033358361,0.0022388208,0.082620,0.071943,0.301961
llm,sharp,ch5_band1_frac,0.20696726,0.25492681,0.047959549,0.262557,0.231725,0.238235
llm,sharp,ch5_band2_frac,0.3932928,0.43874031,0.045447502,0.298365,0.115556,0.348039
llm,sharp,ch5_band3_frac,0.13135991,0.13367112,0.0023112113,0.049022,0.017594,0.281373
llm,sharp,ch5_band4_frac,0.079568349,0.082331647,0.0027632982,0.061883,0.034729,0.217647
llm,sharp,ch5_band5_frac,0.050727751,0.052358311,0.0016305601,0.032266,0.032143,0.366667
llm,sharp,ch5_crest,1.4357989,1.3241622,-0.11163672,-0.682984,-0.077752,0.235294
llm,sharp,ch5_kurtosis,2.9488381,2.5173076,-0.43153046,-0.916887,-0.146339,0.515686
llm,sharp,ch5_rms,0.19132361,0.1906152,-0.0007084105,-0.019333,-0.003703,0.078431
llm,sharp,ch5_skewness,0.38125467,0.12943093,-0.25182375,-0.866946,-0.660513,0.341176
llm,sharp,ch5_tooth_rms_cv,0.10203803,0.096213442,-0.0058245841,-0.115417,-0.057082,0.058824
llm,sharp,ch5_tpf_amp_ratio,0.055496024,0.048593437,-0.0069025872,-0.227766,-0.124380,0.377451
llm,sharp,energy_frac_ch0,0.058475151,0.050115606,-0.0083595446,-4.698167,-0.142959,0.013725
llm,sharp,energy_frac_ch1,0.8836246,0.89949228,0.015867681,0.467735,0.017957,0.101961
llm,sharp,energy_frac_ch2,0.04113655,0.0429984,0.0018618495,0.054399,0.045260,0.037255
llm,sharp,energy_frac_ch3,0.0048482995,0.0044817397,-0.00036655973,-0.135435,-0.075606,0.143137
llm,sharp,energy_frac_ch4,0.0010649405,0.0011036455,3.8705028e-05,0.087174,0.036345,0.180392
llm,sharp,energy_frac_ch5,0.0018104221,0.001785759,-2.4663093e-05,-0.021842,-0.013623,0.086275
llm,sharp,high_band_frac,0.011751773,0.014797143,0.0030453693,0.539393,0.259141,0.423529
llm,sharp,total_rms,1.8646022,1.8410041,-0.023598044,-0.034291,-0.012656,0.062745
llm,worn,ch0_band0_frac,0.0046332941,0.010507849,0.0058745553,2.073822,1.267900,0.115917
llm,worn,ch0_band1_frac,0.98208213,0.97364682,-0.0084353053,-1.374995,-0.008589,0.254152
llm,worn,ch0_band2_frac,0.002728005,0.0071816646,0.0044536596,2.930551,1.632570,0.128028
llm,worn,ch0_band3_frac,0.0026568001,0.0030816208,0.00042482068,0.356795,0.159899,0.354498
llm,worn,ch0_band4_frac,0.0030907785,0.0031902798,9.9501302e-05,0.076347,0.032193,0.470415
llm,worn,ch0_band5_frac,0.0031478864,0.0032205878,7.2701416e-05,0.053473,0.023095,0.311073
llm,worn,ch0_crest,1.8972932,1.8433795,-0.05391371,-0.308453,-0.028416,0.389100
llm,worn,ch0_kurtosis,1.5981081,1.5885511,-0.0095570595,-0.190871,-0.005980,0.849481
llm,worn,ch0_rms,1.6641238,1.7510974,0.086973563,0.101110,0.052264,0.064014
llm,worn,ch0_skewness,-0.011776697,-0.0094365896,0.0023401071,0.118067,0.198707,0.411419
llm,worn,ch0_tooth_rms_cv,0.39760559,0.39332735,-0.0042782439,-0.147242,-0.010760,0.380623
llm,worn,ch0_tpf_amp_ratio,0.0030529902,0.0034316604,0.0003786702,0.267869,0.124033,0.514879
llm,worn,ch1_band0_frac,0.65669002,0.81513358,0.15844356,0.246470,0.241276,0.259343
llm,worn,ch1_band1_frac,0.022030967,0.074004308,0.051973341,0.624912,2.359104,0.257785
llm,worn,ch1_band2_frac,0.083980745,0.10205487,0.018074123,0.115492,0.215217,0.259516
llm,worn,ch1_band3_frac,0.00017600102,0.0021769012,0.0020009001,7.456151,11.368685,0.968858
llm,worn,ch1_band4_frac,6.3335488e-05,0.0010570299,0.0009936944,7.097264,15.689377,0.579585
llm,worn,ch1_band5_frac,4.343938e-05,0.00070817368,0.0006647343,7.353049,15.302573,0.093426
llm,worn,ch1_crest,1.0387061,1.04161,0.0029039476,0.068948,0.002796,0.293945
llm,worn,ch1_kurtosis,2.371822,2.0999853,-0.27183674,-0.367401,-0.114611,0.970588
llm,worn,ch1_rms,6.5480722,6.537558,-0.010514198,-0.003119,-0.001606,0.036332
llm,worn,ch1_skewness,-0.031065346,0.19603422,0.22709957,1.277989,7.310383,0.624048
llm,worn,ch1_tooth_rms_cv,0.017993949,0.018644832,0.00065088328,0.027759,0.036172,0.245675
llm,worn,ch1_tpf_amp_ratio,0.00058047516,0.0024814277,0.0019009525,1.796669,3.274821,0.223183
llm,worn,ch2_band0_frac,0.016298047,0.019339683,0.0030416361,0.159077,0.186626,0.724740
llm,worn,ch2_band1_frac,0.16039355,0.20444816,0.044054614,0.269985,0.274666,0.131488
llm,worn,ch2_band2_frac,0.29373118,0.37607565,0.082344469,0.402570,0.280340,0.083045
llm,worn,ch2_band3_frac,0.10298489,0.1253793,0.022394418,0.316564,0.217453,0.178201
llm,worn,ch2_band4_frac,0.23902639,0.25900214,0.019975742,0.081490,0.083571,0.103806
llm,worn,ch2_band5_frac,0.013238743,0.015037037,0.001798294,0.242694,0.135836,0.842215
llm,worn,ch2_crest,1.374628,1.4317346,0.05710659,0.265922,0.041543,0.385121
llm,worn,ch2_kurtosis,2.6675527,2.3386331,-0.32891959,-0.740295,-0.123304,0.569896
llm,worn,ch2_rms,0.82795875,0.81804994,-0.009908808,-0.027133,-0.011968,0.038062
llm,worn,ch2_skewness,0.018945702,-0.057537507,-0.076483209,-0.180889,-4.036969,0.347751
llm,worn,ch2_tooth_rms_cv,0.11990188,0.12501337,0.00511149,0.072105,0.042631,0.330450
llm,worn,ch2_tpf_amp_ratio,0.10006333,0.13672479,0.036661463,0.453768,0.366383,0.205882
llm,worn,ch3_band0_frac,0.33678739,0.34555997,0.0087725734,0.039188,0.026048,0.238754
llm,worn,ch3_band1_frac,0.14046564,0.18072531,0.040259674,0.667573,0.286616,0.344118
llm,worn,ch3_band2_frac,0.1506968,0.17666835,0.025971556,0.323118,0.172343,0.325087
llm,worn,ch3_band3_frac,0.10901849,0.11178408,0.0027655849,0.068982,0.025368,0.396021
llm,worn,ch3_band4_frac,0.093754223,0.091821131,-0.0019330911,-0.027886,-0.020619,0.343945
llm,worn,ch3_band5_frac,0.085251241,0.091184423,0.0059331811,0.169363,0.069596,0.395848
llm,worn,ch3_crest,1.1803263,1.2096398,0.029313498,0.548247,0.024835,0.393945
llm,worn,ch3_kurtosis,3.8505793,4.7763344,0.92575504,0.644744,0.240420,0.885813
llm,worn,ch3_rms,0.29155255,0.29140013,-0.00015242527,-0.003538,-0.000523,0.053633
llm,worn,ch3_skewness,0.6679819,0.78681379,0.11883188,0.203565,0.177897,0.318339
llm,worn,ch3_tooth_rms_cv,0.035931304,0.038301532,0.0023702288,0.225697,0.065966,0.564014
llm,worn,ch3_tpf_amp_ratio,0.033182067,0.03009155,-0.003090517,-0.136039,-0.093138,0.622491
llm,worn,ch4_band0_frac,0.082662115,0.09407518,0.011413065,0.186350,0.138069,0.482526
llm,worn,ch4_band1_frac,0.18353008,0.23376442,0.050234335,0.430985,0.273712,0.245675
llm,worn,ch4_band2_frac,0.19056329,0.22569264,0.035129352,0.356331,0.184345,0.335467
llm,worn,ch4_band3_frac,0.13366667,0.14500669,0.011340017,0.203012,0.084838,0.394118
llm,worn,ch4_band4_frac,0.23987085,0.27096734,0.031096491,0.245560,0.129638,0.306055
llm,worn,ch4_band5_frac,0.043851473,0.045211982,0.0013605094,0.072487,0.031025,0.434256
llm,worn,ch4_crest,1.4638833,1.5611816,0.097298284,0.755309,0.066466,0.361246
llm,worn,ch4_kurtosis,3.1549548,3.5679822,0.41302738,0.834590,0.130914,0.709516
llm,worn,ch4_rms,0.22213867,0.22248443,0.00034576083,0.005182,0.001557,0.070934
llm,worn,ch4_skewness,0.45879358,0.49983395,0.041040361,0.174603,0.089453,0.579585
llm,worn,ch4_tooth_rms_cv,0.092819776,0.11776314,0.024943359,0.944692,0.268729,0.293599
