method,n_real,n_syn,seed,class,f1
rule,5,40,18,worn,0.7980769230769231
random_open_loop,5,40,18,healthy,0.7875647668393783
random_open_loop,5,40,18,worn,0.8093023255813954
LLM_synthetic,5,40,18,healthy,0.7715736040609137
LLM_synthetic,5,40,18,worn,0.7867298578199052
real_only,5,10,19,healthy,0.8272251308900523
real_only,5,10,19,worn,0.847926267281106
noise_aug,5,10,19,healthy,0.8229166666666666
noise_aug,5,10,19,worn,0.8425925925925926
rule,5,10,19,healthy,0.8350515463917526
rule,5,10,19,worn,0.8504672897196262
random_open_loop,5,10,19,healthy,0.81
random_open_loop,5,10,19,worn,0.8173076923076923
LLM_synthetic,5,10,19,healthy,0.8307692307692308
LLM_synthetic,5,10,19,worn,0.8450704225352113
real_only,5,20,19,healthy,0.8272251308900523
real_only,5,20,19,worn,0.847926267281106
noise_aug,5,20,19,healthy,0.8144329896907216
noise_aug,5,20,19,worn,0.8317757009345794
rule,5,20,19,healthy,0.8186528497409327
rule,5,20,19,worn,0.8372093023255814
random_open_loop,5,20,19,healthy,0.8275862068965517
random_open_loop,5,20,19,worn,0.8292682926829268
LLM_synthetic,5,20,19,healthy,0.84375
LLM_synthetic,5,20,19,worn,0.8611111111111112
real_only,5,40,19,healthy,0.8272251308900523
real_only,5,40,19,worn,0.847926267281106
noise_aug,5,40,19,healthy,0.8272251308900523
noise_aug,5,40,19,worn,0.847926267281106
rule,5,40,19,healthy,0.8181818181818182
rule,5,40,19,worn,0.8285714285714286
random_open_loop,5,40,19,healthy,0.8349514563106796
random_open_loop,5,40,19,worn,0.8316831683168316
LLM_synthetic,5,40,19,healthy,0.8341708542713567
LLM_synthetic,5,40,19,worn,0.8421052631578947
real_only,10,10,0,healthy,0.7857142857142857
real_only,10,10,0,worn,0.7391304347826086
noise_aug,10,10,0,healthy,0.7802690582959642
noise_aug,10,10,0,worn,0.7351351351351352
rule,10,10,0,healthy,0.7767857142857143
rule,10,10,0,worn,0.7282608695652174
random_open_loop,10,10,0,healthy,0.7822222222222223
random_open_loop,10,10,0,worn,0.73224043715847
LLM_synthetic,10,10,0,healthy,0.7713004484304933
LLM_synthetic,10,10,0,worn,0.7243243243243244
real_only,10,20,0,healthy,0.7857142857142857
real_only,10,20,0,worn,0.7391304347826086
noise_aug,10,20,0,healthy,0.7692307692307693
noise_aug,10,20,0,worn,0.7272727272727273
rule,10,20,0,healthy,0.7822222222222223
rule,10,20,0,worn,0.73224043715847
random_open_loop,10,20,0,healthy,0.7857142857142857
random_open_loop,10,20,0,worn,0.7391304347826086
LLM_synthetic,10,20,0,healthy,0.7644444444444445
LLM_synthetic,10,20,0,worn,0.7103825136612022
real_only,10,40,0,healthy,0.7857142857142857
real_only,10,40,0,worn,0.7391304347826086
noise_aug,10,40,0,healthy,0.7927927927927928
noise_aug,10,40,0,worn,0.7526881720430108
rule,10,40,0,healthy,0.7767857142857143
rule,10,40,0,worn,0.7282608695652174
random_open_loop,10,40,0,healthy,0.7802690582959642
random_open_loop,10,40,0,worn,0.7351351351351352
LLM_synthetic,10,40,0,healthy,0.7678571428571429
LLM_synthetic,10,40,0,worn,0.717391304347826
real_only,10,10,1,healthy,0.736
real_only,10,10,1,worn,0.5822784810126582
noise_aug,10,10,1,healthy,0.736
noise_aug,10,10,1,worn,0.5822784810126582
rule,10,10,1,healthy,0.7449392712550608
rule,10,10,1,worn,0.6086956521739131
random_open_loop,10,10,1,healthy,0.7419354838709677
random_open_loop,10,10,1,worn,0.6
LLM_synthetic,10,10,1,healthy,0.7419354838709677
LLM_synthetic,10,10,1,worn,0.6
real_only,10,20,1,healthy,0.736
real_only,10,20,1,worn,0.5822784810126582
noise_aug,10,20,1,healthy,0.736
noise_aug,10,20,1,worn,0.5822784810126582
rule,10,20,1,healthy,0.7449392712550608
rule,10,20,1,worn,0.6086956521739131
random_open_loop,10,20,1,healthy,0.7469879518072289
random_open_loop,10,20,1,worn,0.6037735849056604
LLM_synthetic,10,20,1,healthy,0.7479674796747967
LLM_synthetic,10,20,1,worn,0.6172839506172839
real_only,10,40,1,healthy,0.736
real_only,10,40,1,worn,0.5822784810126582
noise_aug,10,40,1,healthy,0.7330677290836654
noise_aug,10,40,1,worn,0.5732484076433121
rule,10,40,1,healthy,0.7419354838709677
rule,10,40,1,worn,0.6
random_open_loop,10,40,1,healthy,0.75
random_open_loop,10,40,1,worn,0.6125
LLM_synthetic,10,40,1,healthy,0.7338709677419355
LLM_synthetic,10,40,1,worn,0.5875
real_only,10,10,2,healthy,0.7224334600760456
real_only,10,10,2,worn,0.496551724137931
noise_aug,10,10,2,healthy,0.7279693486590039
noise_aug,10,10,2,worn,0.5170068027210885
rule,10,10,2,healthy,0.7279693486590039
rule,10,10,2,worn,0.5170068027210885
random_open_loop,10,10,2,healthy,0.732824427480916
random_open_loop,10,10,2,worn,0.5205479452054794
LLM_synthetic,10,10,2,healthy,0.7196969696969697
LLM_synthetic,10,10,2,worn,0.4861111111111111
real_only,10,20,2,healthy,0.7224334600760456
real_only,10,20,2,worn,0.496551724137931
noise_aug,10,20,2,healthy,0.7251908396946565
noise_aug,10,20,2,worn,0.5068493150684932
rule,10,20,2,healthy,0.7251908396946565
rule,10,20,2,worn,0.5068493150684932
random_open_loop,10,20,2,healthy,0.7307692307692307
random_open_loop,10,20,2,worn,0.527027027027027
LLM_synthetic,10,20,2,healthy,0.7251908396946565
LLM_synthetic,10,20,2,worn,0.5068493150684932
real_only,10,40,2,healthy,0.7224334600760456
real_only,10,40,2,worn,0.496551724137931
noise_aug,10,40,2,healthy,0.7307692307692307
noise_aug,10,40,2,worn,0.527027027027027
rule,10,40,2,healthy,0.7224334600760456
rule,10,40,2,worn,0.496551724137931
random_open_loop,10,40,2,healthy,0.7307692307692307
random_open_loop,10,40,2,worn,0.527027027027027
LLM_synthetic,10,40,2,healthy,0.7251908396946565
LLM_synthetic,10,40,2,worn,0.5068493150684932
real_only,10,10,3,healthy,0.7389558232931727
real_only,10,10,3,worn,0.5911949685534591
noise_aug,10,10,3,healthy,0.7419354838709677
noise_aug,10,10,3,worn,0.6
rule,10,10,3,healthy,0.7389558232931727
rule,10,10,3,worn,0.5911949685534591
random_open_loop,10,10,3,healthy,0.7419354838709677
random_open_loop,10,10,3,worn,0.6
LLM_synthetic,10,10,3,healthy,0.736
LLM_synthetic,10,10,3,worn,0.5822784810126582
real_only,10,20,3,healthy,0.7389558232931727
real_only,10,20,3,worn,0.5911949685534591
noise_aug,10,20,3,healthy,0.7317073170731707
noise_aug,10,20,3,worn,0.5925925925925926
rule,10,20,3,healthy,0.7309236947791165
rule,10,20,3,worn,0.5786163522012578
random_open_loop,10,20,3,healthy,0.736
random_open_loop,10,20,3,worn,0.5822784810126582
LLM_synthetic,10,20,3,healthy,0.736
LLM_synthetic,10,20,3,worn,0.5822784810126582
real_only,10,40,3,healthy,0.7389558232931727
real_only,10,40,3,worn,0.5911949685534591
noise_aug,10,40,3,healthy,0.64
noise_aug,10,40,3,worn,0.0
rule,10,40,3,healthy,0.64
rule,10,40,3,worn,0.0
random_open_loop,10,40,3,healthy,0.7380952380952381
random_open_loop,10,40,3,worn,0.5769230769230769
LLM_synthetic,10,40,3,healthy,0.736
LLM_synthetic,10,40,3,worn,0.5822784810126582
real_only,10,10,4,healthy,0.7962085308056872
real_only,10,10,4,worn,0.7817258883248731
noise_aug,10,10,4,healthy,0.7813953488372093
noise_aug,10,10,4,worn,0.7564766839378239
rule,10,10,4,healthy,0.783410138248848
rule,10,10,4,worn,0.7539267015706806
random_open_loop,10,10,4,healthy,0.7870370370370371
random_open_loop,10,10,4,worn,0.7604166666666666
LLM_synthetic,10,10,4,healthy,0.64
LLM_synthetic,10,10,4,worn,0.0
real_only,10,20,4,healthy,0.7962085308056872
real_only,10,20,4,worn,0.7817258883248731
noise_aug,10,20,4,healthy,0.7867298578199052
noise_aug,10,20,4,worn,0.7715736040609137
rule,10,20,4,healthy,0.783410138248848
rule,10,20,4,worn,0.7539267015706806
random_open_loop,10,20,4,healthy,0.794392523364486
random_open_loop,10,20,4,worn,0.7731958762886598
LLM_synthetic,10,20,4,healthy,0.7782805429864253
LLM_synthetic,10,20,4,worn,0.7379679144385026
real_only,10,40,4,healthy,0.7962085308056872
real_only,10,40,4,worn,0.7817258883248731
noise_aug,10,40,4,healthy,0.7904761904761904
noise_aug,10,40,4,worn,0.7777777777777778
rule,10,40,4,healthy,0.7678571428571429
rule,10,40,4,worn,0.717391304347826
random_open_loop,10,40,4,healthy,0.783410138248848
random_open_loop,10,40,4,worn,0.7539267015706806
LLM_synthetic,10,40,4,healthy,0.7782805429864253
LLM_synthetic,10,40,4,worn,0.7379679144385026
real_only,10,10,5,healthy,0.7692307692307693
real_only,10,10,5,worn,0.7272727272727273
noise_aug,10,10,5,healthy,0.7601809954751131
noise_aug,10,10,5,worn,0.7165775401069518
rule,10,10,5,healthy,0.7601809954751131
rule,10,10,5,worn,0.7165775401069518
random_open_loop,10,10,5,healthy,0.7657657657657657
random_open_loop,10,10,5,worn,0.7204301075268817
LLM_synthetic,10,10,5,healthy,0.7692307692307693
LLM_synthetic,10,10,5,worn,0.7272727272727273
real_only,10,20,5,healthy,0.7692307692307693
real_only,10,20,5,worn,0.7272727272727273
noise_aug,10,20,5,healthy,0.7657657657657657
noise_aug,10,20,5,worn,0.7204301075268817
rule,10,20,5,healthy,0.7657657657657657
rule,10,20,5,worn,0.7204301075268817
random_open_loop,10,20,5,healthy,0.7636363636363637
random_open_loop,10,20,5,worn,0.723404255319149
LLM_synthetic,10,20,5,healthy,0.7692307692307693
LLM_synthetic,10,20,5,worn,0.7272727272727273
real_only,10,40,5,healthy,0.7692307692307693
real_only,10,40,5,worn,0.7272727272727273
noise_aug,10,40,5,healthy,0.7692307692307693
noise_aug,10,40,5,worn,0.7272727272727273
rule,10,40,5,healthy,0.7636363636363637
rule,10,40,5,worn,0.723404255319149
random_open_loop,10,40,5,healthy,0.7636363636363637
random_open_loop,10,40,5,worn,0.723404255319149
LLM_synthetic,10,40,5,healthy,0.7657657657657657
LLM_synthetic,10,40,5,worn,0.7204301075268817
real_only,10,10,6,healthy,0.7235772357723578
real_only,10,10,6,worn,0.5802469135802469
noise_aug,10,10,6,healthy,0.7377049180327869
noise_aug,10,10,6,worn,0.6097560975609756
rule,10,10,6,healthy,0.7317073170731707
rule,10,10,6,worn,0.5925925925925926
random_open_loop,10,10,6,healthy,0.7346938775510204
random_open_loop,10,10,6,worn,0.6012269938650306
LLM_synthetic,10,10,6,healthy,0.7317073170731707
LLM_synthetic,10,10,6,worn,0.5925925925925926
real_only,10,20,6,healthy,0.7235772357723578
real_only,10,20,6,worn,0.5802469135802469
noise_aug,10,20,6,healthy,0.743801652892562
noise_aug,10,20,6,worn,0.6265060240963856
rule,10,20,6,healthy,0.726530612244898
rule,10,20,6,worn,0.588957055214724
random_open_loop,10,20,6,healthy,0.7377049180327869
random_open_loop,10,20,6,worn,0.6097560975609756
LLM_synthetic,10,20,6,healthy,0.7317073170731707
LLM_synthetic,10,20,6,worn,0.5925925925925926
real_only,10,40,6,healthy,0.7235772357723578
real_only,10,40,6,worn,0.5802469135802469
noise_aug,10,40,6,healthy,0.743801652892562
noise_aug,10,40,6,worn,0.6265060240963856
rule,10,40,6,healthy,0.7346938775510204
rule,10,40,6,worn,0.6012269938650306
random_open_loop,10,40,6,healthy,0.7459016393442623
random_open_loop,10,40,6,worn,0.6219512195121951
LLM_synthetic,10,40,6,healthy,0.7317073170731707
LLM_synthetic,10,40,6,worn,0.5925925925925926
real_only,10,10,7,healthy,0.7692307692307693
real_only,10,10,7,worn,0.6896551724137931
noise_aug,10,10,7,healthy,0.759493670886076
noise_aug,10,10,7,worn,0.6666666666666666
rule,10,10,7,healthy,0.7563025210084033
rule,10,10,7,worn,0.6588235294117647
random_open_loop,10,10,7,healthy,0.7542372881355932
random_open_loop,10,10,7,worn,0.6627906976744186
LLM_synthetic,10,10,7,healthy,0.7563025210084033
LLM_synthetic,10,10,7,worn,0.6588235294117647
real_only,10,20,7,healthy,0.7692307692307693
real_only,10,20,7,worn,0.6896551724137931
noise_aug,10,20,7,healthy,0.7574468085106383
noise_aug,10,20,7,worn,0.6705202312138728
rule,10,20,7,healthy,0.7563025210084033
rule,10,20,7,worn,0.6588235294117647
random_open_loop,10,20,7,healthy,0.7666666666666667
random_open_loop,10,20,7,worn,0.6666666666666666
LLM_synthetic,10,20,7,healthy,0.7563025210084033
LLM_synthetic,10,20,7,worn,0.6588235294117647
real_only,10,40,7,healthy,0.7692307692307693
real_only,10,40,7,worn,0.6896551724137931
noise_aug,10,40,7,healthy,0.7542372881355932
noise_aug,10,40,7,worn,0.6627906976744186
rule,10,40,7,healthy,0.7574468085106383
rule,10,40,7,worn,0.6705202312138728
random_open_loop,10,40,7,healthy,0.7647058823529411
random_open_loop,10,40,7,worn,0.6705882352941176
LLM_synthetic,10,40,7,healthy,0.7563025210084033
LLM_synthetic,10,40,7,worn,0.6588235294117647
real_only,10,10,8,healthy,0.8125
real_only,10,10,8,worn,0.7717391304347826
noise_aug,10,10,8,healthy,0.7964601769911505
noise_aug,10,10,8,worn,0.7472527472527473
rule,10,10,8,healthy,0.8034934497816594
rule,10,10,8,worn,0.7486033519553073
random_open_loop,10,10,8,healthy,0.8125
random_open_loop,10,10,8,worn,0.7717391304347826
LLM_synthetic,10,10,8,healthy,0.8070175438596491
LLM_synthetic,10,10,8,worn,0.7555555555555555
real_only,10,20,8,healthy,0.8125
real_only,10,20,8,worn,0.7717391304347826
noise_aug,10,20,8,healthy,0.7964601769911505
noise_aug,10,20,8,worn,0.7472527472527473
rule,10,20,8,healthy,0.8157894736842105
rule,10,20,8,worn,0.7666666666666667
random_open_loop,10,20,8,healthy,0.808695652173913
random_open_loop,10,20,8,worn,0.7528089887640449
LLM_synthetic,10,20,8,healthy,0.7982456140350878
LLM_synthetic,10,20,8,worn,0.7444444444444445
real_only,10,40,8,healthy,0.8125
real_only,10,40,8,worn,0.7717391304347826
noise_aug,10,40,8,healthy,0.7964601769911505
noise_aug,10,40,8,worn,0.7472527472527473
rule,10,40,8,healthy,0.8193832599118943
rule,10,40,8,worn,0.7734806629834254
random_open_loop,10,40,8,healthy,0.8034188034188035
random_open_loop,10,40,8,worn,0.735632183908046
LLM_synthetic,10,40,8,healthy,0.7982456140350878
LLM_synthetic,10,40,8,worn,0.7444444444444445
real_only,10,10,9,healthy,0.8
real_only,10,10,9,worn,0.7772020725388601
noise_aug,10,10,9,healthy,0.7850467289719626
noise_aug,10,10,9,worn,0.7628865979381443
rule,10,10,9,healthy,0.7962962962962963
rule,10,10,9,worn,0.7708333333333334
random_open_loop,10,10,9,healthy,0.7850467289719626
random_open_loop,10,10,9,worn,0.7628865979381443
LLM_synthetic,10,10,9,healthy,0.8
LLM_synthetic,10,10,9,worn,0.7772020725388601
real_only,10,20,9,healthy,0.8
real_only,10,20,9,worn,0.7772020725388601
noise_aug,10,20,9,healthy,0.7793427230046949
noise_aug,10,20,9,worn,0.7589743589743589
rule,10,20,9,healthy,0.7962962962962963
rule,10,20,9,worn,0.7708333333333334
random_open_loop,10,20,9,healthy,0.7962962962962963
random_open_loop,10,20,9,worn,0.7708333333333334
LLM_synthetic,10,20,9,healthy,0.8
LLM_synthetic,10,20,9,worn,0.7772020725388601
real_only,10,40,9,healthy,0.8
real_only,10,40,9,worn,0.7772020725388601
noise_aug,10,40,9,healthy,0.7777777777777778
noise_aug,10,40,9,worn,0.75
rule,10,40,9,healthy,0.7962962962962963
rule,10,40,9,worn,0.7708333333333334
random_open_loop,10,40,9,healthy,0.64
random_open_loop,10,40,9,worn,0.0
LLM_synthetic,10,40,9,healthy,0.8
LLM_synthetic,10,40,9,worn,0.7772020725388601
real_only,10,10,10,healthy,0.730593607305936
real_only,10,10,10,worn,0.6878306878306878
noise_aug,10,10,10,healthy,0.7339449541284404
noise_aug,10,10,10,worn,0.6947368421052632
rule,10,10,10,healthy,0.7397260273972602
rule,10,10,10,worn,0.6984126984126984
random_open_loop,10,10,10,healthy,0.7239819004524887
random_open_loop,10,10,10,worn,0.6737967914438503
LLM_synthetic,10,10,10,healthy,0.7239819004524887
LLM_synthetic,10,10,10,worn,0.6737967914438503
real_only,10,20,10,healthy,0.730593607305936
real_only,10,20,10,worn,0.6878306878306878
noise_aug,10,20,10,healthy,0.7397260273972602
noise_aug,10,20,10,worn,0.6984126984126984
rule,10,20,10,healthy,0.7387387387387387
rule,10,20,10,worn,0.6881720430107527
random_open_loop,10,20,10,healthy,0.7272727272727273
random_open_loop,10,20,10,worn,0.6808510638297872
LLM_synthetic,10,20,10,healthy,0.7174887892376681
LLM_synthetic,10,20,10,worn,0.6594594594594595
real_only,10,40,10,healthy,0.730593607305936
real_only,10,40,10,worn,0.6878306878306878
noise_aug,10,40,10,healthy,0.7373271889400922
noise_aug,10,40,10,worn,0.7015706806282722
rule,10,40,10,healthy,0.64
rule,10,40,10,worn,0.0
random_open_loop,10,40,10,healthy,0.7397260273972602
random_open_loop,10,40,10,worn,0.6984126984126984
LLM_synthetic,10,40,10,healthy,0.730593607305936
LLM_synthetic,10,40,10,worn,0.6878306878306878
real_only,10,10,11,healthy,0.7792207792207793
real_only,10,10,11,worn,0.711864406779661
noise_aug,10,10,11,healthy,0.7913043478260869
noise_aug,10,10,11,worn,0.7303370786516854
rule,10,10,11,healthy,0.7844827586206896
rule,10,10,11,worn,0.7159090909090909
random_open_loop,10,10,11,healthy,0.782608695652174
random_open_loop,10,10,11,worn,0.7191011235955056
LLM_synthetic,10,10,11,healthy,0.7739130434782608
LLM_synthetic,10,10,11,worn,0.7078651685393258
real_only,10,20,11,healthy,0.7792207792207793
real_only,10,20,11,worn,0.711864406779661
noise_aug,10,20,11,healthy,0.7857142857142857
noise_aug,10,20,11,worn,0.7391304347826086
rule,10,20,11,healthy,0.7860262008733624
rule,10,20,11,worn,0.7262569832402235
random_open_loop,10,20,11,healthy,0.7792207792207793
random_open_loop,10,20,11,worn,0.711864406779661
LLM_synthetic,10,20,11,healthy,0.7739130434782608
LLM_synthetic,10,20,11,worn,0.7078651685393258
real_only,10,40,11,healthy,0.7792207792207793
real_only,10,40,11,worn,0.711864406779661
noise_aug,10,40,11,healthy,0.7946428571428571
noise_aug,10,40,11,worn,0.75
rule,10,40,11,healthy,0.7894736842105263
rule,10,40,11,worn,0.7333333333333333
random_open_loop,10,40,11,healthy,0.7860262008733624
random_open_loop,10,40,11,worn,0.7262569832402235
LLM_synthetic,10,40,11,healthy,0.7705627705627706
LLM_synthetic,10,40,11,worn,0.7005649717514124
real_only,10,10,12,healthy,0.7579908675799086
real_only,10,10,12,worn,0.7195767195767195
noise_aug,10,10,12,healthy,0.75
noise_aug,10,10,12,worn,0.71875
rule,10,10,12,healthy,0.7579908675799086
rule,10,10,12,worn,0.7195767195767195
random_open_loop,10,10,12,healthy,0.7557603686635944
random_open_loop,10,10,12,worn,0.7225130890052356
LLM_synthetic,10,10,12,healthy,0.7522935779816514
LLM_synthetic,10,10,12,worn,0.7157894736842105
real_only,10,20,12,healthy,0.7579908675799086
real_only,10,20,12,worn,0.7195767195767195
noise_aug,10,20,12,healthy,0.7476635514018691
noise_aug,10,20,12,worn,0.7216494845360825
rule,10,20,12,healthy,0.7685185185185185
rule,10,20,12,worn,0.7395833333333334
random_open_loop,10,20,12,healthy,0.7614678899082569
random_open_loop,10,20,12,worn,0.7263157894736842
LLM_synthetic,10,20,12,healthy,0.7557603686635944
LLM_synthetic,10,20,12,worn,0.7225130890052356
real_only,10,40,12,healthy,0.7579908675799086
real_only,10,40,12,worn,0.7195767195767195
noise_aug,10,40,12,healthy,0.7534883720930232
noise_aug,10,40,12,worn,0.7253886010362695
rule,10,40,12,healthy,0.7741935483870968
rule,10,40,12,worn,0.743455497382199
random_open_loop,10,40,12,healthy,0.7798165137614679
random_open_loop,10,40,12,worn,0.7473684210526316
LLM_synthetic,10,40,12,healthy,0.7614678899082569
LLM_synthetic,10,40,12,worn,0.7263157894736842
real_only,10,10,13,healthy,0.7630522088353414
real_only,10,10,13,worn,0.6289308176100629
noise_aug,10,10,13,healthy,0.749003984063745
noise_aug,10,10,13,worn,0.5987261146496815
rule,10,10,13,healthy,0.7569721115537849
rule,10,10,13,worn,0.6114649681528662
random_open_loop,10,10,13,healthy,0.7630522088353414
random_open_loop,10,10,13,worn,0.6289308176100629
LLM_synthetic,10,10,13,healthy,0.76
LLM_synthetic,10,10,13,worn,0.620253164556962
real_only,10,20,13,healthy,0.7630522088353414
real_only,10,20,13,worn,0.6289308176100629
noise_aug,10,20,13,healthy,0.7611336032388664
noise_aug,10,20,13,worn,0.6335403726708074
rule,10,20,13,healthy,0.7630522088353414
rule,10,20,13,worn,0.6289308176100629
random_open_loop,10,20,13,healthy,0.7630522088353414
random_open_loop,10,20,13,worn,0.6289308176100629
LLM_synthetic,10,20,13,healthy,0.76
LLM_synthetic,10,20,13,worn,0.620253164556962
real_only,10,40,13,healthy,0.7630522088353414
real_only,10,40,13,worn,0.6289308176100629
noise_aug,10,40,13,healthy,0.752
noise_aug,10,40,13,worn,0.6075949367088608
rule,10,40,13,healthy,0.7661290322580645
rule,10,40,13,worn,0.6375
random_open_loop,10,40,13,healthy,0.7661290322580645
random_open_loop,10,40,13,worn,0.6375
LLM_synthetic,10,40,13,healthy,0.7630522088353414
LLM_synthetic,10,40,13,worn,0.6289308176100629
real_only,10,10,14,healthy,0.7699530516431925
real_only,10,10,14,worn,0.7487179487179487
noise_aug,10,10,14,healthy,0.7592592592592593
noise_aug,10,10,14,worn,0.7291666666666666
rule,10,10,14,healthy,0.7420814479638009
rule,10,10,14,worn,0.6951871657754011
random_open_loop,10,10,14,healthy,0.7522935779816514
random_open_loop,10,10,14,worn,0.7157894736842105
LLM_synthetic,10,10,14,healthy,0.7534883720930232
LLM_synthetic,10,10,14,worn,0.7253886010362695
real_only,10,20,14,healthy,0.7699530516431925
real_only,10,20,14,worn,0.7487179487179487
noise_aug,10,20,14,healthy,0.7627906976744186
noise_aug,10,20,14,worn,0.7357512953367875
rule,10,20,14,healthy,0.751131221719457
rule,10,20,14,worn,0.7058823529411765
random_open_loop,10,20,14,healthy,0.7557603686635944
random_open_loop,10,20,14,worn,0.7225130890052356
LLM_synthetic,10,20,14,healthy,0.7557603686635944
LLM_synthetic,10,20,14,worn,0.7225130890052356
real_only,10,40,14,healthy,0.7699530516431925
real_only,10,40,14,worn,0.7487179487179487
noise_aug,10,40,14,healthy,0.7570093457943925
noise_aug,10,40,14,worn,0.7319587628865979
rule,10,40,14,healthy,0.7387387387387387
rule,10,40,14,worn,0.6881720430107527
random_open_loop,10,40,14,healthy,0.7657657657657657
random_open_loop,10,40,14,worn,0.7204301075268817
LLM_synthetic,10,40,14,healthy,0.7431192660550459
LLM_synthetic,10,40,14,worn,0.7052631578947368
real_only,10,10,15,healthy,0.7813953488372093
real_only,10,10,15,worn,0.7564766839378239
noise_aug,10,10,15,healthy,0.7663551401869159
noise_aug,10,10,15,worn,0.7422680412371134
rule,10,10,15,healthy,0.794392523364486
rule,10,10,15,worn,0.7731958762886598
random_open_loop,10,10,15,healthy,0.7850467289719626
random_open_loop,10,10,15,worn,0.7628865979381443
LLM_synthetic,10,10,15,healthy,0.7870370370370371
LLM_synthetic,10,10,15,worn,0.7604166666666666
real_only,10,20,15,healthy,0.7813953488372093
real_only,10,20,15,worn,0.7564766839378239
noise_aug,10,20,15,healthy,0.7557603686635944
noise_aug,10,20,15,worn,0.7225130890052356
rule,10,20,15,healthy,0.7870370370370371
rule,10,20,15,worn,0.7604166666666666
random_open_loop,10,20,15,healthy,0.7904761904761904
random_open_loop,10,20,15,worn,0.7777777777777778
LLM_synthetic,10,20,15,healthy,0.7727272727272727
LLM_synthetic,10,20,15,worn,0.7340425531914894
real_only,10,40,15,healthy,0.7813953488372093
real_only,10,40,15,worn,0.7564766839378239
noise_aug,10,40,15,healthy,0.7465437788018433
noise_aug,10,40,15,worn,0.7120418848167539
rule,10,40,15,healthy,0.7850467289719626
rule,10,40,15,worn,0.7628865979381443
random_open_loop,10,40,15,healthy,0.7906976744186046
random_open_loop,10,40,15,worn,0.7668393782383419
LLM_synthetic,10,40,15,healthy,0.7727272727272727
LLM_synthetic,10,40,15,worn,0.7340425531914894
real_only,10,10,16,healthy,0.7870370370370371
real_only,10,10,16,worn,0.7604166666666666
noise_aug,10,10,16,healthy,0.7889908256880734
noise_aug,10,10,16,worn,0.7578947368421053
rule,10,10,16,healthy,0.7962962962962963
rule,10,10,16,worn,0.7708333333333334
random_open_loop,10,10,16,healthy,0.7853881278538812
random_open_loop,10,10,16,worn,0.7513227513227513
LLM_synthetic,10,10,16,healthy,0.7926267281105991
LLM_synthetic,10,10,16,worn,0.7643979057591623
real_only,10,20,16,healthy,0.7870370370370371
real_only,10,20,16,worn,0.7604166666666666
noise_aug,10,20,16,healthy,0.776255707762557
noise_aug,10,20,16,worn,0.7407407407407407
rule,10,20,16,healthy,0.7926267281105991
rule,10,20,16,worn,0.7643979057591623
random_open_loop,10,20,16,healthy,0.7837837837837838
random_open_loop,10,20,16,worn,0.7419354838709677
LLM_synthetic,10,20,16,healthy,0.7926267281105991
LLM_synthetic,10,20,16,worn,0.7643979057591623
real_only,10,40,16,healthy,0.7870370370370371
real_only,10,40,16,worn,0.7604166666666666
noise_aug,10,40,16,healthy,0.7735849056603774
noise_aug,10,40,16,worn,0.7551020408163265
rule,10,40,16,healthy,0.7962962962962963
rule,10,40,16,worn,0.7708333333333334
random_open_loop,10,40,16,healthy,0.8018018018018018
random_open_loop,10,40,16,worn,0.7634408602150538
LLM_synthetic,10,40,16,healthy,0.7945205479452054
LLM_synthetic,10,40,16,worn,0.7619047619047619
real_only,10,10,17,healthy,0.7644444444444445
real_only,10,10,17,worn,0.7103825136612022
noise_aug,10,10,17,healthy,0.7665198237885462
noise_aug,10,10,17,worn,0.7071823204419889
rule,10,10,17,healthy,0.7543859649122807
rule,10,10,17,worn,0.6888888888888889
random_open_loop,10,10,17,healthy,0.748898678414097
random_open_loop,10,10,17,worn,0.6850828729281768
LLM_synthetic,10,10,17,healthy,0.7543859649122807
LLM_synthetic,10,10,17,worn,0.6888888888888889
real_only,10,20,17,healthy,0.7644444444444445
real_only,10,20,17,worn,0.7103825136612022
noise_aug,10,20,17,healthy,0.7665198237885462
noise_aug,10,20,17,worn,0.7071823204419889
rule,10,20,17,healthy,0.7565217391304347
rule,10,20,17,worn,0.6853932584269663
random_open_loop,10,20,17,healthy,0.759825327510917
random_open_loop,10,20,17,worn,0.6927374301675978
LLM_synthetic,10,20,17,healthy,0.7510917030567685
LLM_synthetic,10,20,17,worn,0.6815642458100558
real_only,10,40,17,healthy,0.7644444444444445
real_only,10,40,17,worn,0.7103825136612022
noise_aug,10,40,17,healthy,0.7631578947368421
noise_aug,10,40,17,worn,0.7
rule,10,40,17,healthy,0.759825327510917
rule,10,40,17,worn,0.6927374301675978
random_open_loop,10,40,17,healthy,0.7652173913043478
random_open_loop,10,40,17,worn,0.6966292134831461
LLM_synthetic,10,40,17,healthy,0.7510917030567685
LLM_synthetic,10,40,17,worn,0.6815642458100558
real_only,10,10,18,healthy,0.7867298578199052
real_only,10,10,18,worn,0.7715736040609137
noise_aug,10,10,18,healthy,0.7735849056603774
noise_aug,10,10,18,worn,0.7551020408163265
rule,10,10,18,healthy,0.7813953488372093
rule,10,10,18,worn,0.7564766839378239
random_open_loop,10,10,18,healthy,0.7813953488372093
random_open_loop,10,10,18,worn,0.7564766839378239
LLM_synthetic,10,10,18,healthy,0.7793427230046949
LLM_synthetic,10,10,18,worn,0.7589743589743589
real_only,10,20,18,healthy,0.7867298578199052
